Checked,Protein FDR Confidence: Combined,Master,Accession,Description,Exp. q-value: Combined,Contaminant,Sum PEP Score,Coverage [%],# Peptides,# PSMs,# Unique Peptides,# AAs,MW [kDa],calc. pI,Score MS Amanda 2.0: MS Amanda 2.0,# Peptides (by Search Engine): MS Amanda 2.0,# Protein Pathway Groups,"Abundance: F2: 126, Sample, Control","Abundance: F2: 127N, Sample, HC-like","Abundance: F2: 127C, Sample, HC-like","Abundance: F2: 128N, Sample, At risk","Abundance: F2: 128C, Sample, HC-like","Abundance: F2: 129N, Sample, Control","Abundance: F2: 129C, Sample, Control","Abundance: F2: 130N, Sample, At risk","Abundance: F2: 130C, Sample, SPD","Abundance: F2: 131N, Sample, SPD","Abundance: F2: 131C, Sample, At risk","Abundance: F2: 132N, Sample, SPD","Abundances (Normalized): F2: 126, Sample, Control","Abundances (Normalized): F2: 127N, Sample, HC-like","Abundances (Normalized): F2: 127C, Sample, HC-like","Abundances (Normalized): F2: 128N, Sample, At risk","Abundances (Normalized): F2: 128C, Sample, HC-like","Abundances (Normalized): F2: 129N, Sample, Control","Abundances (Normalized): F2: 129C, Sample, Control","Abundances (Normalized): F2: 130N, Sample, At risk","Abundances (Normalized): F2: 130C, Sample, SPD","Abundances (Normalized): F2: 131N, Sample, SPD","Abundances (Normalized): F2: 131C, Sample, At risk","Abundances (Normalized): F2: 132N, Sample, SPD","Found in Sample: F2: 126, Sample, Control","Found in Sample: F2: 127N, Sample, HC-like","Found in Sample: F2: 127C, Sample, HC-like","Found in Sample: F2: 128N, Sample, At risk","Found in Sample: F2: 128C, Sample, HC-like","Found in Sample: F2: 129N, Sample, Control","Found in Sample: F2: 129C, Sample, Control","Found in Sample: F2: 130N, Sample, At risk","Found in Sample: F2: 130C, Sample, SPD","Found in Sample: F2: 131N, Sample, SPD","Found in Sample: F2: 131C, Sample, At risk","Found in Sample: F2: 132N, Sample, SPD",# Protein Groups,Modifications
0,High,Master Protein,O43772,Mitochondrial carnitine/acylcarnitine carrier protein OS=Homo sapiens OX=9606 GN=SLC25A20 PE=1 SV=1,0.003,0,2.064,4,1,1,1,301,32.9,9.41,100.61,1,0,192662.792128126,175631.827078126,203235.39795398,199027.69858125,200080.7551875,201133.81179375,186391.01930625,151640.1513,190110.497259375,190603.24573125,212041.666546875,202186.8684,192662.792128126,208918.613955096,225210.591366051,224350.166352087,233484.069507049,221063.171485968,210091.580907893,200831.751153246,212146.694561313,215184.359160332,233043.344960887,229497.86405974,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,O75694,Nuclear pore complex protein Nup155 OS=Homo sapiens OX=9606 GN=NUP155 PE=1 SV=1,0.003,0,2.062,1,1,1,1,1391,155.1,6.16,152.03,1,0,33259.1535375,31369.4289046875,29175.3057043911,29290.7318085938,30747.43546875,31127.1197015624,22075.081875,29170.64390625,38000.67665625,29622.1805859374,29310.1879248427,41571.0751499998,33259.1535375,37314.7493615437,32329.9381757259,33017.4171769851,35880.6940398716,34211.3528256843,24882.0402777551,38633.5112945774,42405.4329452297,33442.399796823,32213.2170845184,47186.4123970569,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P31949,Protein S100-A11 OS=Homo sapiens OX=9606 GN=S100A11 PE=1 SV=2,0.003,0,2.056,10,1,1,1,105,11.7,7.12,132.02,1,0,238305.947343749,135121.92890625,247057.389974999,165421.9978125,145445.07635625,230066.221275,145774.717790625,147760.385647349,170566.3364625,147758.047284375,198313.62690205,175524.660196875,238305.947343749,160731.039309154,273770.915193728,186468.782948712,169727.00990456,252862.351055112,164310.711057995,195693.401425906,190337.119757167,166813.637373739,217955.610881612,199234.178380471,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q9H330,Transmembrane protein 245 OS=Homo sapiens OX=9606 GN=TMEM245 PE=1 SV=3,0.003,0,2.053,1,1,1,1,879,97.3,8.91,191.15,1,0,39940.678432617,15783.7861757813,20142.6773625,18093.6085429688,23009.3473886719,23739.584034375,27725.5490273438,20925.1018747083,24357.1027992188,23009.3473886719,30827.877158203,27153.8882226563,39940.678432617,18775.2230655836,22320.6406274334,20395.6741471712,26850.7386428745,26091.8226010554,31250.9929307449,27713.1407251355,27180.3973080691,25976.7437513109,33881.2259306723,30821.7808472498,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q9NZZ3,Charged multivesicular body protein 5 OS=Homo sapiens OX=9606 GN=CHMP5 PE=1 SV=1,0.003,0,2.047,5,1,1,1,219,24.6,4.83,141.98,1,0,184735.984021875,144461.788453125,172484.381540626,167225.464209375,138669.5079,145410.827997029,184892.6772,141558.45598125,167503.413553085,164670.04063125,168120.3954375,174299.86756875,184735.984021875,171841.044503146,191134.565923245,188501.705949047,161820.265975559,159818.871420716,208402.717018343,187479.584803502,186919.165565811,185906.682911916,184771.889161892,197843.943226748,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q15388,Mitochondrial import receptor subunit TOM20 homolog OS=Homo sapiens OX=9606 GN=TOMM20 PE=1 SV=1,0.003,0,2.039,9,1,1,1,145,16.3,8.6,119.78,1,0,69960.4548585938,72964.8915703125,87128.6646398435,75160.6438429689,78446.3550492189,76234.191956225,69410.6492320314,59142.8017125001,73842.7214765628,81732.0662554689,80035.9819875003,79267.7828507814,69960.4548585938,86793.6311308356,96549.6084147541,84723.3981476014,91542.9082508321,83787.862911853,78236.564633196,78328.5451392887,82402.0214796002,92272.6275334847,87963.1501833773,89975.115579789,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P61927,60S ribosomal protein L37 OS=Homo sapiens OX=9606 GN=RPL37 PE=1 SV=2,0.003,0,2.037,6,1,1,1,97,11.1,11.74,155.77,1,0,625253.896575001,334957.444593752,340059.9081,332927.399475001,341528.477812499,475510.643294413,520536.507562498,378092.924137499,412189.542187499,424869.429599999,420041.367899999,371760.750899999,625253.896575001,398440.568675169,376829.498079993,375286.043037333,398546.370826534,522626.653094943,586725.359414414,500745.108747366,459967.493475727,479662.639450542,461644.388065224,421977.445656875,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q99614,Tetratricopeptide repeat protein 1 OS=Homo sapiens OX=9606 GN=TTC1 PE=1 SV=1,0.003,0,2.036,3,1,1,1,292,33.5,4.84,134.49,1,0,173403.17836875,160738.901296875,191852.348310882,193860.856715625,182128.2012,175847.9184,166427.4942,152820.2148,175409.486175,174801.2046,194421.9440625,171661.0632,173403.17836875,191203.092436488,212596.728980465,218525.942687085,212534.351683771,193271.823340036,187589.592530571,202394.623632239,195741.651424719,197344.410626361,213678.47610322,194848.694469536,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q15006,ER membrane protein complex subunit 2 OS=Homo sapiens OX=9606 GN=EMC2 PE=1 SV=1,0.003,0,2.029,5,1,1,1,297,34.8,6.57,160.36,1,0,46199.8107656249,49034.1549843749,54702.8434218749,48737.6181854188,43491.1462218751,49662.6260625,59653.3965070314,46091.7575507814,42315.7098375001,53776.2145851564,52306.9191046876,51425.3418164064,46199.8107656249,58327.3992317924,60617.6868816649,54938.5478777441,50751.9566181842,54583.4513043276,67238.6278337573,61043.7822918098,47220.6327344115,60711.4544622791,57487.6607568079,58371.7735914409,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q9BQG2,NAD-capped RNA hydrolase NUDT12 OS=Homo sapiens OX=9606 GN=NUDT12 PE=1 SV=1,0.003,0,2.016,3,1,1,1,462,52,6.83,147.55,1,0,79067.1228703124,84402.9409781249,97985.0234343748,97445.9177999997,87502.4567999998,72587.2652999999,93314.2561828129,80542.0340999998,82557.1149046871,86010.9376499998,94912.6014890621,90085.285208949,79067.1228703124,100399.487588544,108579.83055525,109844.046957298,102110.918595759,79779.5802386814,105179.63620597,106669.622860944,92126.5226909201,97103.3228106252,104313.225273869,102253.824406463,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,O14561,"Acyl carrier protein, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFAB1 PE=1 SV=3",0.003,0,2.005,4,1,2,1,156,17.4,4.93,317.67,1,0,1076050.2922125,1101089.3414001,1186256.55611719,1241877.56420348,1127067.3673875,1329441.74611875,786874.805268752,805936.087378127,1129533.36990519,1038247.6858875,1019845.991175,1145791.15540312,1076050.2922125,1309774.33232367,1314522.68258653,1399882.73041421,1315230.31937592,1461169.58696243,886929.919857782,1067379.28153033,1260460.49153801,1172145.11264101,1120856.69292659,1300562.32090866,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P02652,Apolipoprotein A-II OS=Homo sapiens OX=9606 GN=APOA2 PE=1 SV=1,0.003,0,2.003,11,1,1,1,100,11.2,6.62,150.59,1,0,411714.778612499,428542.029300001,585965.631900003,581592.754050003,443847.101775002,299542.132725,385411.165966683,580156.667475,320524.66771875,346855.231800001,716421.222824997,315886.014675001,411714.778612499,509761.859637404,649324.221119508,655589.307671264,517947.003269864,329222.288700825,434418.146640715,768357.710496665,357677.507355754,391587.354611635,787379.20186643,358555.262406231,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q8WUW1,Protein BRICK1 OS=Homo sapiens OX=9606 GN=BRK1 PE=1 SV=1,0.003,0,2.003,11,1,1,1,75,8.7,5.45,156.64,1,0,703559.692274998,547581.83596875,560879.430375001,540944.48038125,518280.992625002,674475.264375,614127.477562501,550261.152241039,660275.785125,647036.114174999,701481.202125,639468.440325,703559.692274998,651362.797397136,621525.528876669,609769.31867216,604807.569787694,741305.69943391,692216.895000134,728764.181839556,736810.051693435,730481.01068885,770959.446002351,725846.5515073,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q04837,"Single-stranded DNA-binding protein, mitochondrial OS=Homo sapiens OX=9606 GN=SSBP1 PE=1 SV=1",0.003,0,1.997,6,1,1,1,148,17.2,9.6,90.63,1,0,225660.155892186,142658.719242187,185656.693921875,160815.283509375,142504.05695625,169599.898771875,242863.716562086,186192.731484375,149528.904834375,166860.40449375,187849.13461875,169106.100663935,225660.155892186,169696.246907625,205731.158302842,181275.952364779,166294.989781647,186404.718191568,273745.067480213,246593.082342917,166861.185254311,188379.526657423,206454.662390063,191948.612731193,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,O60268,Uncharacterized protein KIAA0513 OS=Homo sapiens OX=9606 GN=KIAA0513 PE=1 SV=1,0.003,0,1.982,2,1,1,1,411,46.6,5.06,127.37,1,0,135909.835720313,107297.238726563,121771.928818286,133308.690539063,121401.95863125,116220.167714062,140648.610609375,108817.609260937,120392.883548438,124362.9820125,134526.0778125,120661.702785937,135909.835720313,127632.848606597,134938.737921829,150269.671567388,141669.913834479,127735.852248687,158532.793400692,144117.707855279,134347.932711258,140401.431701538,147850.220517688,136960.442991775,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q96AX1,Vacuolar protein sorting-associated protein 33A OS=Homo sapiens OX=9606 GN=VPS33A PE=1 SV=1,0.003,0,1.966,2,1,1,1,596,67.6,6.96,109.19,1,0,59634.1154062499,38224.0148554687,33224.7214406251,35105.0382632812,30030.0366867189,43517.7976110241,66875.4008484374,32581.1466234374,52392.8299640625,55755.0607710938,38756.0652187499,44971.160128125,59634.1154062499,45468.4571484373,36817.2042810663,39571.4829157226,35043.526132688,47829.7620384303,75378.9465843977,43150.3706298769,58465.8178050222,62945.5021919711,42594.6618095606,51045.7740177018,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P49902,Cytosolic purine 5'-nucleotidase OS=Homo sapiens OX=9606 GN=NT5C2 PE=1 SV=1,0.003,0,1.965,2,1,1,1,561,64.9,6.14,120.57,1,0,206081.281725001,213455.616412499,206260.483275,186756.072834374,204113.491446031,178735.873387499,177590.130609374,168424.188384375,194144.722509375,190193.301168749,201470.938453125,214253.899509374,206081.281725001,253910.992464897,228562.769485307,210517.210952675,238190.067702668,196445.931576497,200171.614663795,223060.478374755,216648.537248809,214721.546170792,221425.638527256,243194.885468988,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q04637,Eukaryotic translation initiation factor 4 gamma 1 OS=Homo sapiens OX=9606 GN=EIF4G1 PE=1 SV=4,0.003,0,1.96,1,1,1,1,1599,175.4,5.33,124.13,1,0,230769.004640624,183946.308046875,200933.42011875,204013.178015625,198320.83363125,204975.8951625,239582.215125,196910.438367867,211367.152425001,200982.85824375,214659.489000001,207637.919775,230769.004640624,218808.904733511,222659.708031736,229969.952685446,231430.330522601,225285.947990001,270046.306524696,260787.580457736,235867.263366436,226902.57654045,235920.449781487,235685.232494407,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P41223,Protein BUD31 homolog OS=Homo sapiens OX=9606 GN=BUD31 PE=1 SV=2,0.003,0,1.936,7,1,1,1,144,17,8.82,129.64,1,0,182708.036929688,141759.383301599,146537.027484375,145382.720690625,146199.477548438,169885.426425,155183.802984375,115979.473809375,179332.06809375,159267.587273438,135614.30025,189487.5910125,182708.036929688,168626.46347877,162381.607480859,163879.891111465,170607.357743252,186718.537374846,174916.209062188,153602.859290796,200118.90991494,179807.503124948,149046.226005791,215083.193816331,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q7Z4H8,Protein O-glucosyltransferase 3 OS=Homo sapiens OX=9606 GN=POGLUT3 PE=1 SV=2,0.003,0,1.935,3,1,1,1,507,58.5,8.24,176.87,1,0,36627.8841585937,36389.7806204095,47382.3119859373,41738.9762882813,33116.8403414062,39583.4423015625,38995.5693960937,27825.9841921875,42793.7624812502,40759.1881125,35951.8817882812,38799.6117609375,36627.8841585937,43286.5879483459,52505.6098006114,47049.4626647102,38645.669069375,43505.5708211221,43954.0534373486,36852.6480946578,47754.0976911598,46015.6895032651,39512.7378784644,44040.5853057978,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q13564,NEDD8-activating enzyme E1 regulatory subunit OS=Homo sapiens OX=9606 GN=NAE1 PE=1 SV=1,0.003,0,1.935,2,1,1,1,534,60.2,5.4,172.16,1,0,73703.8355625001,49166.8696406251,39708.65559375,54849.3659999999,52849.6495312499,70246.2615800585,59134.4727187499,47340.86053125,58797.2870203127,55286.1797812501,64643.6220375002,54293.0148750001,73703.8355625001,58485.2667578358,44002.225491468,61827.8987001549,61672.8542083615,77206.6179794997,66653.720259044,62698.0904469234,65612.6319711524,62416.1520492969,71046.2531036374,61626.8061609494,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P49821,"NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFV1 PE=1 SV=4",0.004,0,1.925,3,1,1,1,464,50.8,8.21,166.7,1,0,432895.152937499,346736.40890625,359855.27655,375351.375918749,342068.987906249,412331.807043749,384596.483699999,260712.039431249,388735.498181249,380898.440587499,332295.26523606,351314.095687499,432895.152937499,412451.952254861,398765.276393291,423107.659025051,399177.118627241,453187.736844073,433499.873399964,345286.225164246,433794.830830839,430020.939719772,365207.467883005,398768.897369004,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q9UKY7,Protein CDV3 homolog OS=Homo sapiens OX=9606 GN=CDV3 PE=1 SV=1,0.004,0,1.921,3,1,1,1,258,27.3,6.4,116.68,1,0,77390.4862499999,74240.8734374999,86299.1723343747,74240.8734374999,83715.8880937498,87842.2800723898,72152.9201249999,67065.2142187499,80198.9227874999,73540.4762812499,92315.7501750001,80015.7383437498,77390.4862499999,88311.4446590525,95630.425759917,83686.6045508124,97692.1854188733,96546.1393595711,81327.5291513675,88820.9639567877,89494.9864527119,83024.6106261969,101459.168679943,90824.103396883,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,O14949,Cytochrome b-c1 complex subunit 8 OS=Homo sapiens OX=9606 GN=UQCRQ PE=1 SV=4,0.004,0,1.907,10,1,1,1,82,9.9,10.08,114.16,1,0,157936.4221875,118452.316640625,127750.93340625,131751.930234374,136001.9925,140252.054765625,163627.397226562,100584.806953125,143557.112666392,170710.834335937,150627.44709375,153711.031665834,157936.4221875,140902.103132602,141564.233148505,148514.843290637,158707.411116124,154148.940734569,184433.449053087,133214.209736859,160197.187277828,192726.5264942,165546.350796515,174474.008766674,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P27448,MAP/microtubule affinity-regulating kinase 3 OS=Homo sapiens OX=9606 GN=MARK3 PE=1 SV=5,0.004,0,1.887,1,1,1,1,753,84.4,9.57,141.49,1,0,86368.3490999998,87145.1138250003,88182.5556562503,86926.8556406249,81195.4146093749,77259.2759301996,86926.8556406249,69732.5325468751,85332.8431312504,85971.6154687499,79383.4758750001,77374.453921875,86368.3490999998,103661.373318058,97717.4532952708,97986.6353399883,94750.9209995893,84914.5174126817,97980.0453523176,92353.5521672858,95223.9927241636,97058.929451317,87246.0165674195,87826.0395859568,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q9Y2T2,AP-3 complex subunit mu-1 OS=Homo sapiens OX=9606 GN=AP3M1 PE=1 SV=1,0.004,0,1.883,2,1,1,1,418,46.9,6.93,136.04,1,0,140593.161792188,139751.286571876,132697.787732812,124970.979181107,134418.544528125,151121.44059375,139190.800546875,114534.14445,138215.32621875,141576.92855625,133868.9323125,156689.072615625,140593.161792188,166237.780331524,147045.975007958,140871.145917506,156859.607832997,166095.320519455,156889.615409425,151688.669521476,154236.220607095,159835.371776515,147127.988005843,177854.317500213,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q15631,Translin OS=Homo sapiens OX=9606 GN=TSN PE=1 SV=1,0.004,0,1.876,4,1,1,1,228,26.2,6.44,119.63,1,0,167676.393585938,126331.529414063,141171.744486937,128628.4663125,140623.45378125,133811.0470125,159568.690875,136384.336378125,141260.817225,145073.563078125,166918.9413375,141379.4311875,167676.393585938,150274.631102443,156436.19359694,144993.978328311,164100.421483385,147069.725217431,179858.657644067,180626.996675203,157634.7223185,163782.949142897,183451.436975108,160476.680490057,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P36969,Phospholipid hydroperoxide glutathione peroxidase OS=Homo sapiens OX=9606 GN=GPX4 PE=1 SV=3,0.004,0,1.872,9,1,1,1,197,22.2,8.37,166.69,1,0,68257.0355156249,68068.0231171875,86063.017734375,75500.7382851563,69632.8052578125,57114.5481328125,75309.7352390627,67285.7034506062,67900.3944609375,69305.9504347422,76676.6359218751,77113.5612328127,68257.0355156249,80968.6790878768,95368.7365184996,85106.7631024497,81257.9437115282,62773.7476639412,84885.7492867363,89112.9792190023,75770.9040371617,78243.9799127335,84271.0775036833,87529.9060370157,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q9H3K6,BolA-like protein 2 OS=Homo sapiens OX=9606 GN=BOLA2B PE=1 SV=1,0.004,0,1.871,10,1,1,1,86,10.1,6.52,191.72,1,0,253688.134218751,239191.669406251,264645.568378125,282681.063843751,247291.760615625,249141.5449875,210258.182475,235050.208094782,224659.42785,215180.468559375,267906.808537501,220880.613421875,253688.134218751,284524.695058434,293260.847061387,318646.82227655,288576.912707027,273827.754730407,236993.574687275,311299.774472133,250700.280665659,242931.179126178,294441.652983203,250716.722572896,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P21283,V-type proton ATPase subunit C 1 OS=Homo sapiens OX=9606 GN=ATP6V1C1 PE=1 SV=4,0.004,0,1.87,4,2,2,2,382,43.9,7.46,345.22,2,0,502777.798153123,445675.325906248,512807.678847066,528381.192384373,457660.48494375,490642.64865,443376.94314375,406355.8521,471430.206658586,491856.194053126,494941.117790626,421700.595520468,502777.798153123,530142.360364453,568255.932641964,595607.592580161,534066.519176714,539258.014401211,499754.565804105,538176.443830894,526074.895919741,555288.339977145,543962.587763898,478663.064077942,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,O43617,Trafficking protein particle complex subunit 3 OS=Homo sapiens OX=9606 GN=TRAPPC3 PE=1 SV=1,0.004,0,1.869,4,1,1,1,180,20.3,4.96,177.4,1,0,158524.005079687,130131.645960937,149769.701090625,156603.253893163,135902.309245313,150432.744825,142740.161282812,123936.068179688,154420.93404375,148723.281815625,152024.836321875,155561.133853125,158524.005079687,154794.968304695,165963.819742533,176528.022544893,158591.085825647,165338.385275842,160890.295329525,164140.54846419,172320.262167094,167903.353203338,167082.144516862,176574.019037546,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q99459,Cell division cycle 5-like protein OS=Homo sapiens OX=9606 GN=CDC5L PE=1 SV=2,0.004,0,1.86,1,1,1,1,802,92.2,8.18,178.96,1,0,22021.5371191406,19023.8409667968,22817.9321132811,23750.9772070312,19639.261125,22141.2341881747,23935.3494960938,17798.0803945312,27736.7167171874,19884.7518890625,19571.2346929687,30440.8547437501,22021.5371191406,22629.3522820179,25285.162116031,26772.8347632316,22918.0193031532,24335.1001335894,26978.850343401,23571.7230704186,30951.7509783098,22449.1853530309,21509.6686992682,34552.7441971273,High,High,High,High,High,High,High,High,High,High,High,High,1,
