Checked,Protein FDR Confidence: Combined,Master,Accession,Description,Exp. q-value: Combined,Contaminant,Sum PEP Score,Coverage [%],# Peptides,# PSMs,# Unique Peptides,# AAs,MW [kDa],calc. pI,Score Mascot: Mascot,# Peptides (by Search Engine): Mascot,# Protein Pathway Groups,# Razor Peptides,Abundance Ratio Adj. P-Value: (Both) / (Control),Abundance Ratio Adj. P-Value: (Spermidine) / (Control),Abundance Ratio Adj. P-Value: (Spermine) / (Control),"Abundance: F21: 128C, Sample, Both","Abundance: F21: 131C, Sample, Both","Abundance: F21: 132C, Sample, Both","Abundance: F21: 134N, Sample, Both","Abundance: F21: 126, Sample, Control","Abundance: F21: 130N, Sample, Control","Abundance: F21: 130C, Sample, Control","Abundance: F21: 131N, Sample, Control","Abundance: F21: 127C, Sample, Spermidine","Abundance: F21: 129N, Sample, Spermidine","Abundance: F21: 132N, Sample, Spermidine","Abundance: F21: 133N, Sample, Spermidine","Abundance: F21: 127N, Sample, Spermine","Abundance: F21: 128N, Sample, Spermine","Abundance: F21: 129C, Sample, Spermine","Abundance: F21: 133C, Sample, Spermine","Abundances (Normalized): F21: 128C, Sample, Both","Abundances (Normalized): F21: 131C, Sample, Both","Abundances (Normalized): F21: 132C, Sample, Both","Abundances (Normalized): F21: 134N, Sample, Both","Abundances (Normalized): F21: 126, Sample, Control","Abundances (Normalized): F21: 130N, Sample, Control","Abundances (Normalized): F21: 130C, Sample, Control","Abundances (Normalized): F21: 131N, Sample, Control","Abundances (Normalized): F21: 127C, Sample, Spermidine","Abundances (Normalized): F21: 129N, Sample, Spermidine","Abundances (Normalized): F21: 132N, Sample, Spermidine","Abundances (Normalized): F21: 133N, Sample, Spermidine","Abundances (Normalized): F21: 127N, Sample, Spermine","Abundances (Normalized): F21: 128N, Sample, Spermine","Abundances (Normalized): F21: 129C, Sample, Spermine","Abundances (Normalized): F21: 133C, Sample, Spermine","Found in Sample: [S300] F21: 128C, Sample, Both","Found in Sample: [S306] F21: 131C, Sample, Both","Found in Sample: [S308] F21: 132C, Sample, Both","Found in Sample: [S311] F21: 134N, Sample, Both","Found in Sample: [S296] F21: 126, Sample, Control","Found in Sample: [S303] F21: 130N, Sample, Control","Found in Sample: [S304] F21: 130C, Sample, Control","Found in Sample: [S305] F21: 131N, Sample, Control","Found in Sample: [S298] F21: 127C, Sample, Spermidine","Found in Sample: [S301] F21: 129N, Sample, Spermidine","Found in Sample: [S307] F21: 132N, Sample, Spermidine","Found in Sample: [S309] F21: 133N, Sample, Spermidine","Found in Sample: [S297] F21: 127N, Sample, Spermine","Found in Sample: [S299] F21: 128N, Sample, Spermine","Found in Sample: [S302] F21: 129C, Sample, Spermine","Found in Sample: [S310] F21: 133C, Sample, Spermine",# Protein Groups,Modifications
0,High,Master Protein,Q10588,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 2 OS=Homo sapiens OX=9606 GN=BST1 PE=1 SV=2,0,0,7.859,14,4,4,4,318,35.7,7.8,20,4,0,0,0.9999999999,1,1,493274.704492971,330245.760307033,324181.427452929,287342.881405079,349766.943807387,544901.912310936,324121.65494414,355037.679046875,396101.168692969,521610.786829686,461220.182878124,303292.13475,415867.877554979,523526.090793751,383573.182819922,247480.620285938,581524.820687857,490408.488234446,422857.651908137,384767.117264831,583752.698412461,657611.543627385,479970.212049358,425165.562870027,412342.454424708,521610.786829686,540281.676202398,417270.343203638,472225.850555861,733819.744627431,537141.715166004,416127.016856232,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q8NBJ7,Inactive C-alpha-formylglycine-generating enzyme 2 OS=Homo sapiens OX=9606 GN=SUMF2 PE=1 SV=2,0,0,7.857,8,2,2,2,301,33.8,8,67,2,0,0,0.436232227,0.378741783,1,23530.7550714844,17975.196525,22823.769271875,21168.159065625,27928.0221000001,28403.9883703126,21268.0900652344,24544.9118320312,26036.9893394532,25865.1568312501,24128.7103664063,18656.2193554687,28811.149669526,23326.2457312501,20148.7169039063,18566.485884375,27740.5632175284,26692.8149065312,29771.0006332781,28345.2699494645,46611.2036910379,34279.1798218483,31494.5007307663,29393.080989815,27104.5806945903,25865.1568312501,28264.8083611921,25667.2895911251,32715.6060674234,32696.0966924687,28215.5188133667,31218.6722970133,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q16401,26S proteasome non-ATPase regulatory subunit 5 OS=Homo sapiens OX=9606 GN=PSMD5 PE=1 SV=3,0,0,7.837,6,2,3,2,504,56.2,5.48,32,2,0,0,0.9000820592,1,1,359341.187538868,275083.118758595,284697.231121876,265947.56860547,281259.523604298,366472.734387891,296909.688719531,355321.291578514,348268.643469142,408245.790075942,386610.351522658,274523.162423432,344397.93167049,389094.304139062,366150.775475976,232901.509474219,423629.709259254,408493.045554311,371355.02672936,356117.676608322,469415.445813621,442275.380418651,439673.82024747,425505.195221092,362548.658265997,408245.790075942,452882.368361263,377689.893924206,391070.373525726,545388.449439858,512744.019544406,391612.928102585,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P54922,[Protein ADP-ribosylarginine] hydrolase OS=Homo sapiens OX=9606 GN=ADPRH PE=1 SV=1,0,0,7.83,7,2,2,2,357,39.5,6.52,35,2,0,0,0.9999999999,1,1,70414.3993007814,62461.4101546874,57306.8277632811,51849.0346429687,47135.7328146561,54542.301,53081.6240882814,56692.6189242189,62720.1629999999,72597.6834,76803.9387070315,61443.1509656251,71721.667875,70716.9144,55248.2209898439,47604.0844382812,83012.0023472916,92753.9711591555,74750.2126098931,69428.5638641431,78668.4153816344,65824.0427189627,78605.0483852047,67890.6793785938,65291.8698489989,72597.6834,89969.5249341383,84533.6945914299,81441.3121174027,99122.9835119945,77367.5676807869,80044.0277892729,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P22307,Sterol carrier protein 2 OS=Homo sapiens OX=9606 GN=SCP2 PE=1 SV=2,0,0,7.817,6,3,5,3,547,59,6.89,22,3,0,0,0.9999999999,1,1,684165.108283595,570124.493760938,509426.268436549,493002.242010352,533654.102670859,609661.127212499,508042.480584375,600133.197404298,583931.078749219,723542.916086719,671102.421147203,543286.584276561,642692.016114843,663351.708860157,572774.338442515,465162.514278516,806566.783764958,846623.710871532,664488.392761739,660155.736365734,890655.986703383,735765.806465086,752326.336165936,718672.928902567,607873.930341661,723542.916086719,786141.531661268,747455.517321201,729788.955424118,929811.503483794,802092.023984181,782148.877744111,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q96DZ9,CKLF-like MARVEL transmembrane domain-containing protein 5 OS=Homo sapiens OX=9606 GN=CMTM5 PE=1 SV=2,0,0,7.817,14,2,2,2,223,24.6,6.62,26,2,0,0,0.24633644,0.3080073009,1,118159.994751563,86742.3725695312,115938.656148047,103162.629564844,67856.8252441406,71953.4710640626,79241.8283636719,100368.846084375,136336.093910156,123303.835730091,119898.541640625,109810.958322656,111382.088039062,85272.5289230368,81632.9990437501,71433.0297398437,139299.601488809,128810.724952665,151228.737220816,138140.145992226,113251.425108325,86836.6069319023,117343.955834871,120193.93844236,141926.265390969,123303.835730091,140451.323373543,151078.287290848,126476.470291891,119525.399972262,114315.836154506,120111.277950973,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q9C002,Normal mucosa of esophagus-specific gene 1 protein OS=Homo sapiens OX=9606 GN=NMES1 PE=1 SV=1,0,0,7.815,33,2,3,2,83,9.6,9.47,13,2,0,0,0.5426300994,0.5366626292,1,128574.759869531,101239.748202782,108699.316281445,99304.4932855248,157233.128998661,174157.220518359,129808.180141406,127726.570686787,116986.706770313,132520.853566406,122473.003260351,106267.778957226,133537.347764648,181979.635870312,154621.362585937,80001.4195599611,151577.637160551,150339.043926569,141785.845068086,132973.900122659,262418.347296274,210180.577515721,192224.304664092,152955.425647475,121783.497796558,132520.853566406,143467.094345543,146203.569154607,151634.187280546,255078.499945011,216526.044104878,134518.622214889,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q12906,Interleukin enhancer-binding factor 3 OS=Homo sapiens OX=9606 GN=ILF3 PE=1 SV=3,0,0,7.812,3,3,3,3,894,95.3,8.76,58,3,0,0,0.3674401988,0.4849315088,1,563334.794697221,501364.876463063,438624.190846876,452404.646512501,1025128.4599875,1333655.11558124,704119.515624798,615400.165978125,501201.502209376,778593.790631252,652335.61325625,419118.55981875,689766.321234375,880715.029528124,993613.060996877,385225.208259376,664119.125691353,744517.025416192,572135.167856115,605793.436832826,1710914.98305415,1609513.52786497,1042683.78267034,736955.465292608,521752.203519901,778593.790631252,764157.752978773,576624.729957934,783242.720367668,1234486.85638187,1391419.02432155,647738.059431004,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q15049,Membrane protein MLC1 OS=Homo sapiens OX=9606 GN=MLC1 PE=1 SV=5,0,0,7.759,5,1,1,1,377,41.1,7.49,53,1,0,0,0.7408279191,0.9731902214,1,42181.0531452552,41636.6833781249,36432.0979558594,33926.18645625,23837.9309437501,35577.245446875,32070.1173890625,35364.9924632813,45468.6460593751,41307.808471875,49558.1850199221,37859.9010023438,38994.1462968751,40300.8158953125,35804.3091398438,30263.7004183594,49727.523311646,61829.659619487,47521.5113855923,45428.9345841081,39784.9389696675,42936.1812974872,47490.5049041816,42350.3695915049,47332.991158185,41307.808471875,58053.3555687596,52087.7796515418,44278.5915805847,56489.1319623384,50139.0318278284,50886.988078388,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P09110,"3-ketoacyl-CoA thiolase, peroxisomal OS=Homo sapiens OX=9606 GN=ACAA1 PE=1 SV=2",0,0,7.743,7,2,5,2,424,44.3,8.44,13,2,0,0,0.9999999999,1,1,304534.954736719,296914.043585156,258241.726282031,292987.240811718,255018.635385938,291361.863323477,243994.115861718,281305.552971094,305167.298339063,374804.526860157,344907.835229254,269109.444192187,306686.323901344,302064.133129688,299672.804526563,208836.574392187,359018.277915726,440911.54149806,336846.841777137,392325.209141266,425620.02838663,351628.284587427,361314.666090816,336869.692502774,317680.034175369,374804.526860157,404031.285426734,370241.682099585,348248.128731741,423399.38530716,419650.724872427,351148.872230434,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q9UMX0,Ubiquilin-1 OS=Homo sapiens OX=9606 GN=UBQLN1 PE=1 SV=2,0,0,7.727,4,2,2,2,589,62.5,5.11,65,2,0,0,0.9999999999,1,1,77392.2483984377,55757.9412181853,61755.5554687498,50948.3332617186,53194.6287468751,61601.0425593749,49875.0045234377,63977.5920093753,61353.3141375002,70511.8851937499,66054.2859281248,58037.9890921873,78323.3797500002,56177.0513906249,65697.4197515628,48478.1110429686,91238.2349279232,82799.4510344454,80553.069875016,68222.4776987736,88780.5683808066,74342.8418423515,73856.578639285,76614.5976132964,63868.9762568126,70511.8851937499,77377.1869628484,79848.8613867557,88937.6809728803,78742.645744529,92000.2396098232,81513.6623943636,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q5VW32,BRO1 domain-containing protein BROX OS=Homo sapiens OX=9606 GN=BROX PE=1 SV=1,0,0,7.724,7,2,3,2,411,46.4,7.65,38,2,0,0,0.9999999999,0.9731902214,1,228992.0741625,212067.421860938,214548.453435938,213519.245697656,212723.638514063,234498.817652343,210404.135442187,269436.815639063,240919.572145313,265205.855826939,279850.120816406,212868.022176562,251705.78405204,254226.294702026,241117.9076625,206926.900357031,269960.274981394,314915.969434125,279853.956943958,285913.415519178,355030.685996115,283003.465341407,311573.497061321,322656.614043393,250797.966653695,265205.855826939,327821.50038756,292864.543763754,285816.684526423,356345.706425002,337652.61045342,347937.845207391,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q969E2,Secretory carrier-associated membrane protein 4 OS=Homo sapiens OX=9606 GN=SCAMP4 PE=1 SV=1,0,0,7.706,5,1,3,1,229,25.7,8.82,16,1,0,0,0.1220583175,0.4381829574,1,303321.670214061,219833.59550625,269905.677834375,251304.41469375,178086.06894375,233555.094196875,203108.911964062,238557.095083715,311225.700843748,297931.947225001,286874.356548549,250984.163512499,258044.685215624,236451.35311875,212813.531854687,179958.301875,357587.928745061,326448.585244917,352061.134601209,336509.72915987,297221.407386143,281864.538455143,300770.485579886,285677.457897406,323986.848585733,297931.947225001,336049.817352617,345304.859731574,293014.62684205,331430.800897312,298016.208199382,302591.415971217,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P28065,Proteasome subunit beta type-9 OS=Homo sapiens OX=9606 GN=PSMB9 PE=1 SV=2,0,0,7.684,10,2,4,2,219,23.3,5.03,113,2,0,0,0.2401278397,0.3977082502,1,90070.7253768328,66256.5595881972,82787.4138351562,87149.2403718749,82489.5452390625,99883.2301113283,91043.3098781248,105775.113133594,98524.2132703126,121606.976506641,85345.3592835935,85107.9160335936,105933.2855625,90168.8041933595,95009.0971886716,78882.7876675782,106184.975525609,98389.6937633792,107986.727361068,116697.38197702,137673.086255507,120543.465992681,134819.98527809,126668.064172275,102563.989028859,121606.976506641,99975.0997063811,117091.758287622,120289.251891823,126388.445638327,133047.229853541,132637.695329382,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P30622,CAP-Gly domain-containing linker protein 1 OS=Homo sapiens OX=9606 GN=CLIP1 PE=1 SV=2,0,0,7.679,1,2,2,2,1438,162.1,5.36,63,2,0,0,0.9999999999,1,1,31310.9653312499,38605.1920546876,36809.6017265626,29268.1223484375,36146.6530734374,29663.0197874999,40154.568880078,31104.9721382811,46347.5490328126,41404.6317867187,46318.6094765626,29776.2489492188,51891.5142281251,38315.0384542574,48614.393540625,28042.7150299709,36912.7046936952,57327.9543571982,48013.921945075,39191.5435966099,60327.903033107,35798.6341952428,59462.2316840976,37248.8999554404,48247.9316782149,41404.6317867187,54258.4580995544,40966.2638584381,58923.7971133473,53705.693428315,68077.8007893886,47152.5056648416,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P04156,Major prion protein OS=Homo sapiens OX=9606 GN=PRNP PE=1 SV=1,0,0,7.679,5,1,2,1,253,27.6,9,82,1,0,0,0.958308532,1,1,70596.7417031248,53297.6895000001,83647.7626875,65434.8809812501,40090.928625,57592.0787578123,55518.4265625001,75299.9059500262,91958.5675335944,73838.9638593751,76245.3058125001,64771.4976562502,88200.0429750006,62264.2073625002,53297.6895000001,59219.6550000002,83226.9670147694,79146.02540176,109108.954190601,87620.7212811706,66910.8049833121,69504.6483724275,82213.5471770387,90173.3218379791,95729.1329568744,73838.9638593751,89315.1322430904,89112.8452081863,100152.819106416,87274.9334744802,74636.1154394245,99575.0630733549,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P46779,60S ribosomal protein L28 OS=Homo sapiens OX=9606 GN=RPL28 PE=1 SV=3,0,0,7.663,20,3,5,3,137,15.7,12.02,28,3,0,0,0.6729753298,0.9681530919,1,396012.233538281,425031.302282812,282879.324801562,281761.421828905,568290.365826564,535495.944792188,476368.176564843,412002.325040626,355470.12007239,651210.771224186,474350.348839849,293723.048695313,397780.99105078,454376.942688282,537787.640156251,232576.614367968,466861.448602476,631163.162279643,368983.775532039,377293.251544709,948463.08493849,646260.009196023,705421.964968058,493382.000749646,370045.416096488,651210.771224186,555662.590433749,404105.162294888,451687.848405831,636894.278836366,753097.944191324,391066.632270616,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,O75251,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFS7 PE=1 SV=3",0,0,7.651,14,2,2,2,213,23.5,9.99,23,2,0,0,0.9999999999,1,1,164739.501171093,156309.959257031,145526.018111719,174646.4391375,112984.407898828,177256.746510937,138793.412514443,174236.658138012,192964.957620703,191200.816511719,176292.338474999,152161.17901875,177854.973024609,139128.145844531,142367.906123437,118774.442441016,194212.490537496,232117.229132513,189822.072145689,233860.698406416,188568.285703396,213921.221522361,205529.937970643,208652.295803397,200877.075182163,191200.816511719,206512.038433673,209343.863940817,201957.690038304,195014.121071462,199366.756345,199713.635575328,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P61326,Protein mago nashi homolog OS=Homo sapiens OX=9606 GN=MAGOH PE=1 SV=1,0,0,7.627,14,1,1,1,146,17.2,6.11,46,1,0,0,0.9999999999,1,1,49273.8610546874,47920.810549219,46487.2820285158,48125.6003378908,51383.0673984376,62292.5007375001,41055.316680635,46458.2118515624,52798.5525375002,67035.5845500001,55749.8542218749,46411.4126437501,47630.3714648438,54558.4254960939,52371.0751781249,31947.2070328125,58089.2815979251,71161.4654327821,60637.350747133,64442.690969418,85757.1156383071,75177.3239199464,60796.0892225914,55634.7479648677,54963.444857342,67035.5845500001,65306.3890202593,63852.9782461603,54085.1888092846,76473.8387806368,73338.518974285,53717.7252266975,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q6UX71,Plexin domain-containing protein 2 OS=Homo sapiens OX=9606 GN=PLXDC2 PE=1 SV=1,0,0,7.602,4,2,4,2,529,59.5,6.46,115,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P25788,Proteasome subunit alpha type-3 OS=Homo sapiens OX=9606 GN=PSMA3 PE=1 SV=2,0,0,7.588,5,1,2,1,255,28.4,5.33,34,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P34949,Mannose-6-phosphate isomerase OS=Homo sapiens OX=9606 GN=MPI PE=1 SV=2,0,0,7.572,9,2,4,2,423,46.6,5.95,34,2,0,0,0.9999999999,1,1,155756.951521875,139068.460297852,117373.948692773,141273.347527701,111092.211888281,122519.942763281,106802.234769141,141419.855194922,126892.511493267,137289.186109505,158598.77404336,137349.794635251,140728.324716589,134728.994296875,122055.670042969,128370.455458008,183622.90318079,206513.940746294,153100.912440824,189172.386692805,185410.255630405,147862.444350763,158156.329537206,169353.440165454,132095.468967946,137289.186109505,185785.476578839,188966.311288098,159799.677790231,188847.887292389,170922.251317542,215848.879886018,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,O95671,Probable bifunctional dTTP/UTP pyrophosphatase/methyltransferase protein OS=Homo sapiens OX=9606 GN=ASMTL PE=1 SV=3,0,0,7.546,5,2,2,2,621,68.8,6.07,51,2,0,0,0.9999999999,1,1,101359.099488282,103878.156705469,89369.4191414062,90492.5143546874,88907.09355,79072.1675819049,85909.0895953126,99727.6194750003,114308.11755,104090.524241482,103469.984655469,82826.0638734376,100429.210638281,91576.9377960937,120682.777307813,78824.7580570312,119492.914633829,154257.02889614,116572.20164476,121174.200356174,148383.821532324,95427.7623306043,127217.05977077,119426.055233361,118995.078723865,104090.524241482,121206.614154319,113952.378379887,114039.270580706,128362.208281547,168999.703048971,132540.121270055,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P06756,Integrin alpha-V OS=Homo sapiens OX=9606 GN=ITGAV PE=1 SV=2,0,0,7.542,2,2,4,2,1048,116,5.68,26,2,0,0,0.9999999999,1,1,116707.77916875,92849.4180345703,113313.949849805,106019.812174805,71553.2926710938,110920.767735938,90734.864923828,111344.93999199,123066.9647625,113918.600129297,125163.521484795,100521.746389453,108364.850601562,101039.233026405,80317.3968351562,76289.6151058596,137587.574906656,137879.567899519,147805.107585573,141966.06264956,119420.741200888,133864.050837725,134363.229649883,133338.056432522,128113.063832192,113918.600129297,146618.816126416,138298.158143569,123050.340041992,141625.385020206,112473.515422892,128277.397698584,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q9ULC4,Malignant T-cell-amplified sequence 1 OS=Homo sapiens OX=9606 GN=MCTS1 PE=1 SV=1,0,0,7.516,10,1,1,1,181,20.5,8.82,32,1,0,0,0.9999999999,1,1,271695.955781249,188182.5462,280313.58444375,253850.413884375,183665.772675,287056.31625,205437.69200625,321855.209156249,316313.275162501,280945.338299999,274789.2695625,236842.179956251,287969.791725001,234653.208693749,227827.634757687,150938.08393125,320304.164248013,279447.396715256,365637.060232416,339918.954975192,306533.800015371,346432.161407859,304219.021133174,385428.812882421,329283.028065802,280945.338299999,321893.127562658,325848.270997546,326995.151996934,328910.365133057,319041.403250055,253795.285157023,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q9NVK5,FGFR1 oncogene partner 2 OS=Homo sapiens OX=9606 GN=FGFR1OP2 PE=1 SV=1,0,0,7.5,12,3,4,3,253,29.4,6,29,3,0,0,0.1247097237,0.2656268251,1,427314.280593749,371205.046110937,425155.6914,373057.653271875,259994.962682812,319233.906904688,310791.004167187,391363.320459375,479927.250567187,490771.183598436,465498.474632811,387372.212339063,434661.358828124,358870.978238814,353147.341210698,286656.487528125,503763.639481703,551232.225718859,554567.048375677,499543.671035467,433925.400118196,385265.490090627,460229.737500465,468666.331067988,499605.646449304,490771.183598436,545293.344655589,532947.997888274,493566.204447328,503024.80475448,494534.490575383,481999.394052521,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
